RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
102001,0,United States,country,,0.9764621134368948,0.9789613505407385,0.9830167109086215,0.986176872825824,0.9874856535349125,0.9886263769577726,0.9862456111347063,0.9830277587012443,0.9805975466004073,0.9788287566509347,0.9774649004683323,0.975938491905616,0.9732461307122038,0.9756058066807901,0.9790639787877942,0.9819294409655669,0.9842067704270464,0.985203782562828,0.984672785117207,0.9823267310672701,0.9806729310815043,0.9795088636393907,0.9787666737226186,0.9775263860209451,0.9752557736308554,0.9776509188610155,0.9827871070450325,0.9849850999477814,0.9828079226328701,0.9847930189128651,0.9883670472904028,0.9905451390004592,0.9922265604702931,0.9928558660031412,0.9934558084144791,0.9921235027628728,0.9911205094513355,0.9939716571241586,1.0013846328585643,1.01089180268918,1.0178909270181087,1.0224562141227127,1.0208228974179308,1.0144502164132974,1.0085225693824535,1.0053650832334307,1.0037695738671397,1.002735011988103,1.001250074601069,1.007760638325946,1.0197386102307593,1.0278100924071003,1.028956435396114,1.0227787961393306,1.0105676073188004,0.9989540555872444,0.9918642798499409
394913,1,"New York, NY",msa,NY,0.9758733658287438,0.9733852214639839,0.97891174337996,0.9814994634332836,0.9806595119302786,0.9833670612519636,0.9859425750701165,0.9857049614282911,0.9813561228222706,0.979591865837859,0.9767615761600238,0.9778035295558257,0.9734783440489574,0.9778943193018246,0.9776540384367833,0.9756686709218719,0.9794428211696455,0.9809451347989774,0.9816782843506848,0.9807217472148582,0.9782601410826215,0.9771574255136857,0.9757380906398614,0.975590583742852,0.9741503822510374,0.9739044376472317,0.9759953394813131,0.9814692476576407,0.9809069057858671,0.9817486342723843,0.9834152760803918,0.9924238660868625,0.9959930020561745,0.9968574116329623,0.997966159276853,0.996826967922395,0.9965853741845858,0.9931488477711143,0.9922194028394726,0.997798005560415,1.0033504677526832,1.0117402047257196,1.0162394705055005,1.014620383596215,1.0107734001958832,1.0086137395781543,1.0075586930489084,1.0044080156295814,1.0044044980737408,1.0043292984460657,1.008514045174766,1.0204604453238217,1.0296853171542035,1.0364727712021422,1.0336283694306363,1.0240990541268862,1.0127814131034238
753899,2,"Los Angeles, CA",msa,CA,0.9949722508665338,0.9989997804529147,1.002751191260966,1.0033939555707256,1.0036681838918358,1.0031182875423257,0.9999965752844436,0.9994426887964883,0.9951654264603979,0.9937273909656477,0.9912803355207136,0.9892030161385044,0.9856808772286738,0.9887786420166257,0.9903311539106973,0.9930498356940483,0.9952348133620845,0.995891490270965,0.9948848528046723,0.9939067707805319,0.9936679792045767,0.9937114629086663,0.9943463246200608,0.9925717562582935,0.9912904532347134,0.9971323132697539,1.0022972328129856,1.0011989798206937,0.9935837898980205,0.9930676903700716,0.9989988403886682,1.002230780237442,1.0063158610312513,1.0086074158717855,1.0099174953342875,1.0102006615569983,1.0098565786118314,1.0130788610765291,1.0230967596877818,1.0323884321660424,1.0370988923424254,1.0407573404556445,1.0399732432083648,1.034932813416865,1.0288270944748734,1.0282743318036784,1.0304782633090277,1.0316683718630422,1.031716590826469,1.048475018921459,1.0605269846487202,1.0654433569430526,1.0565632680969548,1.0403240232503552,1.019194496033221,1.0042349562914679,0.9988571868679014
394463,3,"Chicago, IL",msa,IL,0.9675279539953318,0.9679675905610438,0.9727163629167878,0.9769038577916144,0.9786705968331684,0.979372428846234,0.9793763615587804,0.9761562864000861,0.9737274642535252,0.9727990230961352,0.9703680125839721,0.9668096942932722,0.9675810898730022,0.9696295376520818,0.9743722779381475,0.9770965587937388,0.9773168946055704,0.9772993384284663,0.9771789623702372,0.9757827203315456,0.9743527437610507,0.9720361077436714,0.9708372121012872,0.970433474711541,0.9685968698691044,0.967119466765636,0.9723254672853825,0.9761923279740508,0.9765269877905235,0.9745299820808603,0.9798394008836787,0.9807433036743788,0.9821532295994294,0.9826256477275099,0.9828875822111321,0.9830057844183584,0.9811147363253989,0.9817681890404544,0.9855261049260133,0.9928609963050329,0.9992665599309242,1.0053220912441452,1.0065526956096729,1.0022596522523668,0.9975758495622384,0.992921523800417,0.9900227248265425,0.9905226757409284,0.987048751064718,0.9908990337792024,1.0011634384775296,1.0115822998329487,1.0159071105304667,1.0146723010998921,1.0062548606387083,0.9965729875769181,0.9891021989096117
394514,4,"Dallas, TX",msa,TX,0.983326676817898,0.9861818969957143,0.9888861860439221,0.9931311483024966,0.9936067121162621,0.9921794103900459,0.990526278835791,0.9869747143085427,0.9859216417294565,0.9838957869351878,0.9825294125414533,0.979674983545887,0.9785552881989736,0.9802708545341302,0.9833506206573261,0.9849054346410222,0.9865585330507833,0.9870709193788464,0.9855857329112918,0.9850389896255872,0.9822253691751256,0.980769586001905,0.9813601220825194,0.9796290550777084,0.9797341534201979,0.9812938300302779,0.9849835199252397,0.9857299597304368,0.9847678644397462,0.9871513529675351,0.9893343461549525,0.9900703815990205,0.9924448518604497,0.9924256201440549,0.992068795276041,0.9922724835815188,0.9934015549618019,0.9979173311981582,1.008372404107747,,,,1.0370522294216946,1.0273231592476837,1.018845276030658,1.0151830835152944,1.0153039510026174,1.015807277653604,1.0178166173620176,1.0296892538937186,1.0503302889330062,1.060209399281879,1.0580679863149638,1.0409354771376258,1.019282095598984,0.9993663541466239,0.9885193392753049
394692,5,"Houston, TX",msa,TX,0.9672592574813942,0.9685715452214952,0.9692923049407142,0.9741820706218085,0.9750473894825425,0.975843235727391,0.9765519938188882,0.9740448870570017,0.9731380922935163,0.9703868434380714,0.9696857972744136,0.9713924157214887,0.9674452916431403,0.9696965602535829,0.9721172781339624,0.9749531566792456,0.9774279227190708,0.9779711345065575,0.9767154130293978,0.9743717449246047,0.9729503224225243,0.9728652342792767,0.9740187134729169,0.9722178151072409,0.9703869056298104,0.9718411695582884,0.9763140093162285,0.9775807110499739,0.9757497089632027,0.977608483162621,0.9799949326356708,0.9806874694047468,0.9815899213652066,0.9809131210307445,0.98248955463669,0.9803960435064979,0.9805445396107016,0.9831740468425549,0.9887460243825282,0.9946682503982857,1.0021559782907408,1.0073118232801237,1.0073386822761616,1.0014775923175732,0.9959370179330748,0.994439048748535,0.9925790651099285,0.9931132380620173,0.9942454134529624,0.997259636727473,1.0060244460155403,1.0125547216685187,1.015511015159106,1.0102750135857042,1.001526770166715,0.990131943863533,0.9810111392836139
395209,6,"Washington, DC",msa,VA,0.984877842331153,0.9917268017823904,0.9923503468825425,0.9970561953736254,0.9975748508382385,0.9962759760876373,0.9944642596679938,0.9926787280945286,0.99115942649813,0.9921480687117624,0.9902342571364232,0.9894400110662321,0.9872819053160367,0.9895102483162205,0.9933587338587373,0.9955936007961241,0.9976971696097178,0.995887879181867,0.9949530366812475,0.9922288797241122,0.9921958794593772,0.993266990890654,0.992215247507829,0.9906563799390075,0.9893651495729758,0.9925566472882487,0.9986955042825728,0.9994411899832847,0.996561740223151,0.9979119547915751,1.0007120782567942,1.0022085155800193,1.0029540751299182,1.006140337447064,1.0060068398651676,1.0048496011892816,1.005766453003581,1.0092007871744835,1.0194807360013276,1.0266514729842704,1.0326958470862855,1.0304179730384018,1.0226233941270417,1.0150861968472489,1.0085735577910488,1.0067898899985916,1.006178560671912,1.0049602798574544,1.0046964237474614,1.0166601887123752,1.0302884647891197,1.0380233518756627,1.0359195635829845,1.0232365707464186,1.010202985681889,1.001761122025907,0.997120397675759
394856,7,"Miami, FL",msa,FL,0.9576124894250152,0.9585499998371924,0.9573616267104592,0.9606786274877681,0.959333950752417,0.9602957629009169,0.9605266235317175,0.9616812994841742,0.9612163852007315,0.9586048541227432,0.9597374785622766,0.9604328086504463,0.9572799305470946,0.9579280364572749,0.9582671314297831,0.9582849658965538,0.9600643537563637,0.961902701263257,0.9618897123716406,0.9627042317867476,0.9614824414907971,0.9612108003800889,0.9616904749557806,0.9606662635051945,0.9584142966743218,0.9595862470969949,0.9616828658927097,0.962478294002838,0.9573432967858334,0.9588934125004265,0.9636038065174315,0.9633375609544734,0.9649270480520832,0.9651003122003086,0.9673101667235218,0.966103789853985,0.9654422118757228,0.9649234354000596,0.968835514689053,0.9724140633245452,0.9759855105507153,0.9807702003847296,0.9844018381648945,0.983251237630098,0.9826350457997094,0.9823826449122482,0.9805929468755482,0.9820740443865006,0.98172971392039,0.9836816526847297,0.9935367623701762,0.9973276658009432,0.9992753520574081,0.9970900978398785,0.9899644726099819,0.9827437800430074,0.9754811551379143
394974,8,"Philadelphia, PA",msa,PA,0.9746649903190471,0.9731796975615186,0.9744603358280229,0.9775964599955856,0.9812130818098289,0.9846890451902685,0.9822439404111062,0.9804958226016447,0.9801051341350139,0.979171396009617,0.9765228736950557,0.9738717468717326,0.9721688906761266,0.9706778789197756,0.9734326100376756,0.9768146733242603,0.9810564156874948,0.9839798622944915,0.9833004241203245,0.9799806477381058,0.97911743254064,0.9783497912169902,0.9789070219780922,0.9774888504886976,0.9724908950846612,0.9752036575844282,0.980890114057271,0.9821939478249508,0.9816405942488695,0.9811345740884644,0.9863106216518412,0.9898270758992079,0.992811536919949,0.9938694979896385,0.9943132599023079,0.994185653429005,0.991248013486163,0.9910556539568643,0.9943482222308457,1.0028078541548375,1.0096328248242272,1.0142087186452036,1.0187429017490282,1.0154862835828313,1.0089347950423764,1.0035043912331287,0.999345856467415,1.0010270642168724,0.996851963827449,0.998735073514267,1.0036045722643931,1.0188991375112983,1.0272059673477743,1.0306478487479835,1.0220000343934939,1.0112903430502904,1.0046029682785735
394347,9,"Atlanta, GA",msa,GA,0.9776220677776548,0.978648460962529,0.9819514243406449,0.9869528658477196,0.9883488608509808,0.986274842743543,0.9866926049207982,0.9823405698792187,0.983069520693823,0.9801088678110791,0.9790666016441427,0.9778205467839383,0.9772166801483672,0.9792357624376284,0.9812755660591783,0.9839826209824217,0.984919001910804,0.98510205584911,0.9850084943918433,0.983681805015453,0.9821691411576745,0.9808155673954823,0.9815472010387832,0.9809493587642915,0.9771769460245505,0.9827971457058367,0.9850536898402084,0.9860978135743894,0.9858254472443722,0.9855412912535639,0.9892831644963193,0.9887700114644649,0.991403225789548,0.9923181748598524,0.9922190440552909,0.9924518659426449,0.9915918308339363,0.9968491098522715,1.0021215266945052,1.0104687303708075,1.0151963803337853,1.0192132282208064,1.0187006752574317,1.0145099442640675,1.0100241454986048,1.0078999898396135,1.009866301667179,1.0088277289740581,1.006313669653962,1.0118199380269122,1.0222892531567327,1.0304780295477167,1.0326153425399673,1.0256444625057137,1.0120140839183474,0.9989143950298334,0.9910410595728498
